ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12951160,01/12/2023 06:00:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1121,11.0,26.0,41.902275555,-87.706772215
12950859,01/12/2023 06:00:00 PM,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2433,24.0,48.0,41.996431604,-87.666225422
12950336,01/12/2023 06:00:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,False,835,8.0,18.0,41.747190888,-87.693774667
12950076,01/12/2023 06:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,322,3.0,6.0,41.772277595,-87.620291185
12951437,01/12/2023 06:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,False,False,232,2.0,20.0,41.787380329,-87.624428666
12962016,01/12/2023 06:00:00 PM,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1935,19.0,43.0,41.927937345,-87.645030176
12950304,01/12/2023 06:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,1633,16.0,36.0,41.943393466,-87.766670084
12950352,01/12/2023 06:00:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1013,10.0,22.0,41.847029349,-87.716087031
12950381,01/12/2023 06:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1915,19.0,46.0,41.960932247,-87.656312031
12950372,01/12/2023 06:04:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,False,False,2514,25.0,30.0,41.93710313,-87.756633218
12950418,01/12/2023 06:07:00 PM,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2521,25.0,31.0,41.93693127,-87.752481614
12950663,01/12/2023 06:08:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,531,5.0,9.0,41.686684882,-87.613197393
12950579,01/12/2023 06:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,631,6.0,8.0,41.743952186,-87.606042677
12950409,01/12/2023 06:15:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1013,10.0,22.0,41.851660202,-87.715304747
12953232,01/12/2023 06:15:00 PM,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1532,15.0,28.0,41.885684754,-87.749644536
12950328,01/12/2023 06:15:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1632,16.0,38.0,41.952901742,-87.787536961
27295,01/12/2023 06:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,False,False,513,5.0,9.0,41.693421344,-87.620983384
12949731,01/12/2023 06:17:00 AM,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,RESIDENCE,True,False,531,5.0,9.0,41.686398799,-87.614405068
12950633,01/12/2023 06:18:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1221,12.0,27.0,41.894239028,-87.706516535
12950594,01/12/2023 06:19:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,324,3.0,7.0,41.764220646,-87.587911674
12950642,01/12/2023 06:19:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,324,3.0,7.0,41.764220646,-87.587911674
12954828,01/12/2023 06:20:00 PM,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,False,False,1622,16.0,45.0,41.970237561,-87.787091136
12950444,01/12/2023 06:21:00 PM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1122,11.0,27.0,41.891742661,-87.721437661
12950445,01/12/2023 06:23:00 PM,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,1123,11.0,28.0,41.883578698,-87.709734846
12951021,01/12/2023 06:30:00 AM,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1131,11.0,28.0,41.876954843,-87.736211329
12950589,01/12/2023 06:30:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,False,215,2.0,3.0,41.815698011,-87.62300861
12950604,01/12/2023 06:30:00 PM,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,2432,24.0,49.0,42.004204644,-87.660838791
12950934,01/12/2023 06:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1121,11.0,27.0,41.892328946,-87.712562266
12949969,01/12/2023 06:30:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,False,411,4.0,8.0,41.745082036,-87.590474634
12949720,01/12/2023 06:37:00 AM,NARCOTICS,POSSESS - CRACK,STREET,True,False,2534,25.0,37.0,41.904462012,-87.727090954
12950483,01/12/2023 06:37:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,512,5.0,34.0,41.699863772,-87.62388568
12950578,01/12/2023 06:41:00 PM,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,611,6.0,21.0,41.747968771,-87.66458979
12949762,01/12/2023 06:43:00 AM,ASSAULT,SIMPLE,CTA PLATFORM,False,False,122,1.0,42.0,41.885741029,-87.631711749
12950424,01/12/2023 06:45:00 PM,ASSAULT,SIMPLE,APARTMENT,False,False,2412,24.0,50.0,42.001606813,-87.679040752
12950456,01/12/2023 06:45:00 PM,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,533,5.0,9.0,41.65826567,-87.615138887
12950553,01/12/2023 06:46:00 PM,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,True,False,1812,18.0,43.0,41.925398449,-87.652311296
12949799,01/12/2023 06:49:00 AM,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,513,5.0,34.0,41.693107356,-87.627917936
12950096,01/12/2023 06:50:00 AM,THEFT,$500 AND UNDER,STREET,False,False,1422,14.0,26.0,41.91086219,-87.713330582
12964672,01/12/2023 06:50:00 PM,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,321,3.0,5.0,41.774394656,-87.602146456
12950462,01/12/2023 06:51:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2222,22.0,21.0,41.729737745,-87.655594481
12952132,01/12/2023 06:55:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2032,20.0,40.0,41.973891735,-87.677824086
12951266,01/12/2023 06:58:00 PM,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,2223,22.0,21.0,41.733693733,-87.637468691
12953963,01/12/2023 07:00:00 AM,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,824,8.0,16.0,41.786518417,-87.686725138
12952398,01/12/2023 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1215,12.0,27.0,41.889842586,-87.669851379
12950416,01/12/2023 07:00:00 AM,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,2532,25.0,37.0,41.908170059,-87.760890693
12950921,01/12/2023 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,824,8.0,16.0,41.789675,-87.683921221
12950995,01/12/2023 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,831,8.0,17.0,41.770020864,-87.6913338
12952501,01/12/2023 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,611,6.0,17.0,41.749579111,-87.668274365
12949779,01/12/2023 07:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,413,4.0,8.0,41.725855616,-87.57787832
12950885,01/12/2023 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1724,17.0,33.0,41.961232178,-87.701216639
12950955,01/12/2023 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1021,10.0,24.0,41.858402243,-87.715192114
12951823,01/12/2023 07:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,214,2.0,4.0,41.816736383,-87.611291068
12950906,01/12/2023 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1712,17.0,39.0,41.97147951,-87.741988955
12949985,01/12/2023 07:00:00 AM,ASSAULT,SIMPLE,APARTMENT,False,True,1422,14.0,26.0,41.9064662,-87.707814954
12950459,01/12/2023 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,912,9.0,12.0,41.829933759,-87.675273397
12951181,01/12/2023 07:00:00 PM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,513,5.0,34.0,41.696213804,-87.624328571
12950920,01/12/2023 07:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,611,6.0,21.0,41.748484317,-87.667358526
12952415,01/12/2023 07:00:00 PM,THEFT,OVER $500,APARTMENT,False,False,2412,24.0,50.0,41.998253582,-87.70210488
12950810,01/12/2023 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12.0,27.0,41.876799235,-87.678945751
12950571,01/12/2023 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,631,6.0,8.0,41.749467765,-87.604236059
12951283,01/12/2023 07:08:00 PM,ROBBERY,ARMED - HANDGUN,APARTMENT,False,False,513,5.0,9.0,41.697407267,-87.62205621
12954875,01/12/2023 07:15:00 AM,THEFT,$500 AND UNDER,GAS STATION,False,False,531,5.0,9.0,41.692378887,-87.621046145
12950665,01/12/2023 07:15:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,511,5.0,21.0,41.72165754,-87.628972081
12951926,01/12/2023 07:16:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1631,16.0,38.0,41.949546907,-87.829245023
12950533,01/12/2023 07:16:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1134,11.0,24.0,41.87188334,-87.704315401
12950567,01/12/2023 07:18:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1211,12.0,26.0,41.901791578,-87.698100527
12949934,01/12/2023 07:18:00 AM,ASSAULT,SIMPLE,GAS STATION,False,False,613,6.0,21.0,41.73690503,-87.648506389
12949938,01/12/2023 07:19:00 AM,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,624,6.0,6.0,41.750742298,-87.610066837
12950617,01/12/2023 07:19:00 PM,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,ALLEY,True,False,1121,11.0,27.0,41.896125943,-87.71389553
12950657,01/12/2023 07:20:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,424,4.0,10.0,41.742984714,-87.5478725
12950639,01/12/2023 07:20:00 PM,ROBBERY,ARMED - HANDGUN,RESTAURANT,False,False,821,8.0,14.0,41.812304402,-87.707158277
12949933,01/12/2023 07:20:00 AM,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,2211,22.0,19.0,41.705887536,-87.720214826
12950727,01/12/2023 07:22:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1232,12.0,25.0,41.877822179,-87.655181405
12950899,01/12/2023 07:24:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2525,25.0,26.0,41.917245201,-87.719959563
12951059,01/12/2023 07:26:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,631,6.0,6.0,41.745283538,-87.608706322
12949789,01/12/2023 07:27:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,121,1.0,42.0,41.885702079,-87.642031644
12949937,01/12/2023 07:30:00 AM,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CLEANING STORE,False,False,1013,10.0,22.0,41.844122739,-87.733617374
12950448,01/12/2023 07:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,2424,24.0,49.0,42.010650037,-87.680202822
12950832,01/12/2023 07:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2223,22.0,21.0,41.718935182,-87.637078497
12949740,01/12/2023 07:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,222,2.0,4.0,41.816385444,-87.597076127
12968692,01/12/2023 07:30:00 AM,THEFT,$500 AND UNDER,STREET,False,False,633,6.0,8.0,41.730205088,-87.608513117
12951189,01/12/2023 07:30:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,324,3.0,7.0,41.76509198,-87.584749244
12950707,01/12/2023 07:30:00 PM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,1231,12.0,28.0,41.870092805,-87.656775773
12949949,01/12/2023 07:30:00 AM,BATTERY,SIMPLE,SIDEWALK,False,False,1213,12.0,2.0,41.900099097,-87.662516286
12950540,01/12/2023 07:32:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1913,19.0,46.0,41.963070794,-87.655984213
12950975,01/12/2023 07:35:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1424,14.0,1.0,41.903314246,-87.669410703
12950854,01/12/2023 07:45:00 AM,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,323,3.0,6.0,41.763840717,-87.617496232
12950792,01/12/2023 07:45:00 PM,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,1832,18.0,2.0,41.896888586,-87.628203192
12949965,01/12/2023 07:45:00 AM,DECEPTIVE PRACTICE,COMPUTER FRAUD,CONVENIENCE STORE,False,False,1711,17.0,39.0,41.983553381,-87.713773382
12950608,01/12/2023 07:45:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,112,1.0,42.0,41.882470918,-87.627847625
12950549,01/12/2023 07:45:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1011,10.0,24.0,41.863810959,-87.723881057
12950481,01/12/2023 07:45:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1131,11.0,24.0,41.873185136,-87.743821135
12950627,01/12/2023 07:50:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,621,6.0,17.0,41.750735352,-87.637379951
12950652,01/12/2023 07:50:00 PM,THEFT,OVER $500,STREET,False,False,223,2.0,4.0,41.809011415,-87.604364565
12949739,01/12/2023 07:50:00 AM,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1111,11.0,28.0,41.893190128,-87.744243234
12950572,01/12/2023 07:57:00 PM,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1423,14.0,1.0,41.907129746,-87.688367565
12964799,01/12/2023 07:59:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),False,False,1914,19.0,46.0,41.965727545,-87.650025065
12956638,01/12/2023 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,False,725,7.0,15.0,41.773204093,-87.665313874
12950971,01/12/2023 08:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,131,1.0,3.0,41.856332332,-87.623898954
12950837,01/12/2023 08:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10.0,24.0,41.865495558,-87.730047459
12950379,01/12/2023 08:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,12.0,27.0,41.885223794,-87.669811033
12950669,01/12/2023 08:00:00 PM,THEFT,OVER $500,STREET,False,False,734,7.0,17.0,41.763105901,-87.66262925
12950452,01/12/2023 08:00:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,421,4.0,7.0,41.75659761,-87.56632489
12952889,01/12/2023 08:00:00 AM,THEFT,$500 AND UNDER,APARTMENT,False,False,222,2.0,4.0,41.810751004,-87.59615026
12953285,01/12/2023 08:00:00 AM,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,False,False,1215,12.0,1.0,41.892501034,-87.661233186
12953019,01/12/2023 08:00:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1432,14.0,32.0,41.922146968,-87.682671527
12950758,01/12/2023 08:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,1513,15.0,29.0,41.881348498,-87.764894125
12953470,01/12/2023 08:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2412,24.0,50.0,41.999330344,-87.702793237
12961112,01/12/2023 08:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,823,8.0,16.0,41.779004438,-87.701003946
12951017,01/12/2023 08:00:00 PM,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,41.885675573,-87.646761991
12950867,01/12/2023 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2234,22.0,34.0,41.691617019,-87.646006628
12949798,01/12/2023 08:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2012,20.0,40.0,41.978179677,-87.689239893
12954102,01/12/2023 08:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,2432,24.0,40.0,42.000982418,-87.671604463
12952361,01/12/2023 08:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1532,15.0,37.0,41.892242076,-87.748824572
12950819,01/12/2023 08:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,835,8.0,18.0,41.760189899,-87.694129421
12950629,01/12/2023 08:00:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,311,3.0,20.0,41.781378313,-87.62039569
12961453,01/12/2023 08:00:00 AM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1923,19.0,46.0,41.953638203,-87.650760803
12950711,01/12/2023 08:00:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1434,14.0,32.0,41.917738367,-87.678568086
12950896,01/12/2023 08:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1013,10.0,22.0,41.850724083,-87.732307776
12964203,01/12/2023 08:00:00 AM,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,1614,16.0,41.0,41.973775771,-87.841947257
12951268,01/12/2023 08:02:00 PM,ASSAULT,SIMPLE,STREET,False,True,2223,22.0,21.0,41.733410196,-87.642326181
12950591,01/12/2023 08:06:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2433,24.0,48.0,41.996792844,-87.664168883
12950480,01/12/2023 08:09:00 PM,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1024,10.0,24.0,41.854646866,-87.712420239
12949753,01/12/2023 08:10:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3.0,5.0,41.766049519,-87.590210811
12950638,01/12/2023 08:12:00 PM,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,1113,11.0,28.0,41.88451946,-87.739670024
12952265,01/12/2023 08:13:00 PM,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,False,2221,22.0,21.0,41.735720069,-87.668226842
12955461,01/12/2023 08:13:00 PM,OTHER OFFENSE,TELEPHONE THREAT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,735,7.0,17.0,41.759386759,-87.669137056
12950691,01/12/2023 08:15:00 PM,ASSAULT,SIMPLE,STREET,False,False,821,8.0,14.0,41.809182905,-87.721182253
12950676,01/12/2023 08:15:00 PM,BATTERY,SIMPLE,MEDICAL / DENTAL OFFICE,False,False,1224,12.0,27.0,41.883754697,-87.650921237
12950674,01/12/2023 08:15:00 PM,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1512,15.0,29.0,41.883096536,-87.768220397
12950534,01/12/2023 08:16:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,715,7.0,15.0,41.791321988,-87.66816575
12950593,01/12/2023 08:17:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,715,7.0,15.0,41.789453082,-87.670531894
12950612,01/12/2023 08:18:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,215,2.0,3.0,41.81311503,-87.622464902
12963714,01/12/2023 08:26:00 PM,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1424,14.0,1.0,41.903304304,-87.670064675
12950453,01/12/2023 08:29:00 AM,INTIMIDATION,EXTORTION,RESIDENCE,False,False,132,1.0,3.0,41.853930752,-87.623841071
12951284,01/12/2023 08:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1732,17.0,35.0,41.943912613,-87.712631876
12950795,01/12/2023 08:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,412,4.0,8.0,41.74054036,-87.586686983
12951082,01/12/2023 08:30:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,2433,24.0,40.0,41.992015596,-87.671811384
12950184,01/12/2023 08:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1211,12.0,26.0,41.902917894,-87.697817532
12951020,01/12/2023 08:30:00 PM,THEFT,OVER $500,STREET,False,True,921,9.0,12.0,41.819489699,-87.698301918
12949994,01/12/2023 08:30:00 AM,BATTERY,SIMPLE,DAY CARE CENTER,False,False,2534,25.0,35.0,41.917114831,-87.730579297
12955740,01/12/2023 08:30:00 AM,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,323,3.0,6.0,41.765241985,-87.611623142
12950380,01/12/2023 08:30:00 AM,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1532,15.0,28.0,41.891372662,-87.74677209
12950259,01/12/2023 08:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,513,5.0,9.0,41.694431044,-87.62006419
12950891,01/12/2023 08:30:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1221,12.0,1.0,41.895846815,-87.6808376
12949817,01/12/2023 08:30:00 AM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2433,24.0,48.0,41.993673966,-87.655497959
12951316,01/12/2023 08:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2514,25.0,31.0,41.937596091,-87.765240226
12951127,01/12/2023 08:30:00 AM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,1225,12.0,27.0,41.877470199,-87.678222877
12951286,01/12/2023 08:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1133,11.0,28.0,41.876222383,-87.711947066
12950051,01/12/2023 08:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,False,False,112,1.0,42.0,41.879901533,-87.627721661
12950662,01/12/2023 08:36:00 PM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,VEHICLE NON-COMMERCIAL,True,False,2411,24.0,50.0,42.004834752,-87.700718975
12950751,01/12/2023 08:40:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,False,False,714,7.0,16.0,41.784146563,-87.674033163
12950675,01/12/2023 08:44:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,734,7.0,17.0,41.760482637,-87.655663249
12949954,01/12/2023 08:45:00 AM,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1013,10.0,22.0,41.850468639,-87.731216388
12950033,01/12/2023 08:45:00 AM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PUBLIC BUILDING,False,True,613,6.0,21.0,41.738840254,-87.644913401
12950574,01/12/2023 08:48:00 PM,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,False,1122,11.0,28.0,41.880415646,-87.723216549
12949894,01/12/2023 08:50:00 AM,BATTERY,SIMPLE,ALLEY,False,False,1512,15.0,29.0,41.88473389,-87.771940762
12949828,01/12/2023 08:50:00 AM,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,1834,18.0,42.0,41.89393424,-87.617749619
12950726,01/12/2023 08:51:00 PM,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1133,11.0,24.0,41.868103022,-87.716181735
12950581,01/12/2023 08:53:00 PM,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,1722,17.0,45.0,41.953440963,-87.746100401
12950263,01/12/2023 08:53:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,621,6.0,17.0,41.751636442,-87.641628664
12949866,01/12/2023 08:55:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,2013,20.0,48.0,41.978732481,-87.661209845
12952466,01/12/2023 08:55:00 PM,THEFT,OVER $500,STREET,False,False,1224,12.0,27.0,,
12950686,01/12/2023 08:58:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,623,6.0,6.0,41.750934303,-87.626365331
12950611,01/12/2023 09:00:00 PM,BATTERY,SIMPLE,APARTMENT,False,False,1614,16.0,41.0,41.975073456,-87.845732518
12950972,01/12/2023 09:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,223,2.0,3.0,41.802107489,-87.615365021
12950636,01/12/2023 09:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2432,24.0,49.0,42.0036138,-87.666338036
12949868,01/12/2023 09:00:00 AM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,731,7.0,6.0,41.760987043,-87.630898917
12951131,01/12/2023 09:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2521,25.0,31.0,41.931417509,-87.755078443
12950502,01/12/2023 09:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),False,False,1231,12.0,28.0,41.871650502,-87.665035147
12957196,01/12/2023 09:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2032,20.0,47.0,41.970652326,-87.669487794
12954655,01/12/2023 09:00:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,True,522,5.0,34.0,41.677318158,-87.628643125
12950450,01/12/2023 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,711,7.0,20.0,41.779927491,-87.633936984
